area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Unreported,2679.0000000000,2309298
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,1664.0000000000,1657344
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,3900.0000000000,3385200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,109.0000000000,94612
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,600.0000000000,9588000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,548.0000000000,8757039.99999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Reported,200.0000000000,34400
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Unreported,46.0000000000,7912
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,179.0000000000,112054
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1956,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,64.0000000000,40064
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,1610.0000000000,2980110
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Ostreidae","True oysters","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,3257.0000000000,18284798
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,0.2500000000,2468.25
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,103.0000000000,379143
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,21.0000000000,77301
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,416.0000000000,663520
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,13100.0000000000,20894500
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,13198.0000000000,21050810
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,32.0000000000,51040
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1956,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,984.0000000000,1569480
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,551.0000000000,684342
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,12500.0000000000,15525000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,12357.0000000000,15347394
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,184.0000000000,228528
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1956,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,932.0000000000,1157544
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,408.0000000000,1163616
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,9800.0000000000,27949599.9999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,9764.0000000000,27846928
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,353.0000000000,1006756
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1956,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,730.0000000000,2081960
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,99.0000000000,518562
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,5400.0000000000,28285200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,7034.0000000000,36844092
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,157.0000000000,822366.000000001
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1956,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,1429.0000000000,7485102
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,510.0000000000,1846200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,10500.0000000000,38010000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,12330.0000000000,44634600
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,135.0000000000,488700
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1956,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,1748.0000000000,6327760
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,0.2500000000,336
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,4.0000000000,5376
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,234.0000000000,210132
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Reported,200.0000000000,179600
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Canada",Industrial,Landings,Reported,1800.0000000000,1431000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,2146.0000000000,3409994
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Artisanal,Landings,Reported,2200.0000000000,3495800
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1956,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,181.0000000000,287609
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Reported,200.0000000000,528000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,235.0000000000,620400
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,11500.0000000000,44723500
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,10503.0000000000,40846167
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,100.0000000000,37500
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Industrial,Landings,Reported,222900.0000000000,50821200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Industrial,Landings,Unreported,221349.0000000000,50467572
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1956,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,1700.0000000000,1898900
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Metacarcinus magister","Dungeness crab","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,1700.0000000000,3495200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1956,"Crassostrea gigas","Pacific cupped oyster","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Reported,900.0000000000,3625200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Reported,300.2500000000,242902.25
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Unreported,8258.0000000000,6680721.99999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Discards,Unreported,1454.0000000000,1560142
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Unreported,2756.0000000000,2957188
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,1728.0000000000,1740096
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,3700.0000000000,3037700
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,138.0000000000,113298
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,700.0000000000,12030200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,720.0000000000,12373920
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Reported,300.0000000000,57000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Unreported,55.0000000000,10450
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,262.0000000000,183662
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1957,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,64.0000000000,44864
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,1365.0000000000,2386020
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Ostreidae","True oysters","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,2439.0000000000,23080257
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,1.0000000000,9450
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1957,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,0.2500000000,2362.5
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,74.0000000000,280386
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1957,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,17.0000000000,64413
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,464.5000000000,945722
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,25800.0000000000,52528800
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,26300.0000000000,53546800
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,72.0000000000,146592
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1957,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,1964.0000000000,3998704
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,470.6666666667,676348
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1957,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,12400.0000000000,17818800
